,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,profit,lat,long,road,house_number,city,county,state,neighbourhood
3921,7899800476,213.68,1250,231.32695208167445,3,267100.0,289158.69010209304,22058.690102093038,47.5243,-122.36,Delridge Way Southwest,8810,Seattle,King County,Washington,Highland Park
3922,2622049052,145.98540145985402,2740,154.21951345168029,3,400000.0,422561.466857604,22561.466857603984,47.3581,-122.266,52nd Avenue South,27130,NA,King County,Washington,Cambridge East
3923,7853310150,192.90123456790124,3240,211.03910854600852,3,625000.0,683766.7116890677,58766.711689067655,47.523,-121.875,Leitz Avenue Southeast,8698,NA,King County,Washington,
3924,259100110,274.11167512690355,1970,292.9187453584884,5,540000.0,577049.9283562222,37049.928356222226,47.7602,-122.363,Northwest 181st Street,400,NA,King County,Washington,
3925,2316800100,175.58528428093646,2990,207.24234574313533,3,525000.0,619654.6137719747,94654.61377197469,47.4928,-122.142,Orcas Avenue Northeast,647,NA,King County,Washington,Maplewood Estates
3926,1704900206,246.2962962962963,1890,262.6216522949729,3,465500.0,496354.9228374987,30854.922837498714,47.5557,-122.28,43rd Avenue South,5033,Seattle,King County,Washington,Columbia City
3927,7853301240,204.3778801843318,2170,211.03910854600852,3,443500.0,457954.8655448385,14454.865544838482,47.5403,-121.889,NA,NA,NA,King County,Washington,
3928,4468400211,164.0,1250,253.9714533761577,3,205000.0,317464.31672019715,112464.31672019715,47.7098,-122.333,North 112th Street,2116,Seattle,King County,Washington,
3929,1825079018,100.0,3400,268.40018565787614,3,340000.0,912560.6312367788,572560.6312367788,47.6458,-121.955,East Ames Lake Drive Northeast,4001,NA,King County,Washington,
3930,627300195,231.4814814814815,3240,301.7177311724625,3,750000.0,977565.4489987785,227565.44899877848,47.5858,-122.112,Southeast 26th Street,17161,Bellevue,King County,Washington,Sammamish Heights
3931,2140900100,147.37378888322286,1961,164.37751700790727,3,289000.0,322344.31085250614,33344.31085250614,47.3507,-122.16,Southeast 289th Court,13606,NA,King County,Washington,
3932,7558750120,264.8401826484018,2190,280.38632376692135,3,580000.0,614046.0490495578,34046.04904955777,47.6883,-122.113,Northeast 99th Court,9816,NA,King County,Washington,Education Hill
3933,114100763,221.15384615384616,1040,225.14308528697757,3,230000.0,234148.80869845668,4148.808698456676,47.7639,-122.234,80th Avenue Northeast,18705,NA,King County,Washington,
3934,7214700580,208.16326530612244,2450,244.2783502295297,3,510000.0,598481.9580623478,88481.95806234784,47.7603,-122.074,197th Place Northeast,18153,NA,King County,Washington,
3935,4237901075,331.67420814479635,2210,376.54634504868625,3,732999.9999999999,832167.4225575966,99167.4225575967,47.6637,-122.401,34th Avenue West,4604,Seattle,King County,Washington,Lawton Park
3936,6843300090,183.15018315018315,2730,268.63984611658105,3,500000.0,733386.7798982663,233386.7798982663,47.5913,-122.012,245th Avenue Southeast,1900,NA,King County,Washington,
3937,1787250210,157.26141078838174,2410,178.20436170206634,3,379000.0,429472.51170197985,50472.51170197985,47.4244,-122.151,142nd Place Southeast,19808,NA,King County,Washington,
3938,3022079080,190.05847953216374,3420,210.0953556830966,3,650000.0,718526.1164361904,68526.11643619044,47.3608,-121.97,Southeast 268th Street,27909,NA,King County,Washington,
3939,1973800150,206.00858369098714,2330,265.95224836863713,3,480000.00000000006,619668.7386989245,139668.73869892448,47.718,-122.242,74th Place Northeast,12950,NA,King County,Washington,
3940,5315100805,335.0515463917526,1940,387.29252438969064,3,650000.0,751347.4973159998,101347.49731599982,47.5833,-122.241,74th Avenue Southeast,3023,NA,King County,Washington,McGilvra
3941,8682262240,265.7894736842105,1900,268.40018565787614,3,505000.0,509960.3527499647,4960.352749964688,47.7175,-122.034,228th Place Northeast,13235,NA,King County,Washington,
3942,9198600035,108.5972850678733,2210,169.00730625434264,3,240000.0,373506.14682209725,133506.14682209725,47.4594,-122.273,48th Avenue South,16002,NA,King County,Washington,
3943,1446401540,162.0,1500,175.3725318004723,2,243000.0,263058.79770070844,20058.79770070844,47.4845,-122.33,3rd Avenue South,13211,NA,King County,Washington,
3944,7853230720,176.92307692307693,2080,211.03910854600852,3,368000.0,438961.34577569773,70961.34577569773,47.53,-121.848,Cortland Avenue Southeast,7846,NA,King County,Washington,Eagle Nest
3945,8562750220,204.4080604534005,3970,251.57228867661547,3,811500.0,998741.9860461634,187241.98604616337,47.5402,-122.069,Big Tree Drive Northwest,883,NA,King County,Washington,
3946,2387400120,260.0,2500,343.16245412587455,3,650000.0,857906.1353146863,207906.13531468634,47.6922,-122.174,125th Avenue Northeast,10230,NA,King County,Washington,
3947,822039146,201.2448132780083,2410,277.84968055579196,3,485000.0,669617.7301394587,184617.73013945867,47.4154,-122.458,Southwest 212th Street,NA,NA,King County,Washington,
3948,6205500580,200.75757575757575,2640,314.92923109821106,3,530000.0,831413.1700992772,301413.17009927717,47.5875,-122.177,Southeast 26th Street,12218,Bellevue,King County,Washington,Norwood Village
3949,8835400805,239.7810218978102,2740,262.6216522949729,3,657000.0,719583.3272882256,62583.32728822564,47.5445,-122.263,South Morgan Street,5524,Seattle,King County,Washington,Brighton
3950,1518000230,199.36708860759492,1580,203.0017247765589,3,315000.0,320742.725146963,5742.725146963028,47.7368,-121.968,Northeast 151st Place,27629,NA,King County,Washington,
3951,2141300620,280.61224489795916,1960,299.0914758506965,5,550000.0,586219.2926673652,36219.29266736517,47.5582,-122.139,151st Avenue Southeast,NA,Bellevue,King County,Washington,
3952,3278602170,222.43589743589743,1560,292.79588004303434,3,347000.0,456761.5728671336,109761.5728671336,47.5482,-122.374,Southwest Raymond Street,3201,Seattle,King County,Washington,Morgan Junction
3953,3034200543,226.2443438914027,2210,253.9714533761577,3,500000.0,561276.9119613086,61276.911961308564,47.7175,-122.339,Ashworth Avenue North,12214,Seattle,King County,Washington,
3954,7787050180,189.93506493506493,3080,207.24234574313533,3,585000.0,638306.4248888568,53306.424888856825,47.4826,-122.149,Ilwaco Place Southeast,117,NA,King County,Washington,
3955,5615100330,105.26315789473684,1900,182.1062945278708,3,200000.0,346001.9596029545,146001.9596029545,47.2114,-121.986,Bailey Street,3020,NA,King County,Washington,
3956,4139500410,291.1611785095321,5770,299.0914758506965,3,1680000.0,1725757.8156585188,45757.81565851881,47.5512,-122.11,Southeast 58th Street,NA,Bellevue,King County,Washington,
3957,722039087,222.72727272727272,990,277.84968055579196,2,220500.0,275071.183750234,54571.18375023402,47.4145,-122.463,Southwest 212th Street,10033,NA,King County,Washington,
3958,722039087,222.72727272727272,990,277.84968055579196,2,220500.0,275071.183750234,54571.18375023402,47.4145,-122.463,Southwest 212th Street,10033,NA,King County,Washington,
3959,8129700644,343.75,2080,369.7990484066329,3,715000.0,769182.0206857964,54182.02068579639,47.6598,-122.355,Greenwood Avenue North,4326,Seattle,King County,Washington,
3960,8129700644,343.75,2080,369.7990484066329,3,715000.0,769182.0206857964,54182.02068579639,47.6598,-122.355,Greenwood Avenue North,4326,Seattle,King County,Washington,
3961,4443800385,277.02702702702703,1480,363.53553174214744,3,410000.0,538032.5869783782,128032.58697837824,47.6842,-122.393,28th Avenue Northwest,7536,Seattle,King County,Washington,Loyal Heights
3962,4443800385,277.02702702702703,1480,363.53553174214744,3,410000.0,538032.5869783782,128032.58697837824,47.6842,-122.393,28th Avenue Northwest,7536,Seattle,King County,Washington,Loyal Heights
3963,2780400035,237.5,2800,354.14426149917773,3,665000.0,991603.9321976977,326603.9321976977,47.6809,-122.286,39th Avenue Northeast,7052,Seattle,King County,Washington,
3964,7437101030,161.58536585365854,1640,173.72594528431705,3,265000.0,284910.55026627996,19910.550266279955,47.3505,-122.027,236th Place Southeast,28101,NA,King County,Washington,Glacier Trails
3965,3856904610,299.38271604938274,1620,405.15436773943867,3,485000.00000000006,656350.0757378907,171350.0757378906,47.6696,-122.324,Northeast 56th Street,332,Seattle,King County,Washington,Meridian
3966,2523400205,274.19354838709677,1860,337.21803422469395,3,510000.0,627225.5436579308,117225.5436579308,47.5573,-122.392,47th Avenue Southwest,5008,Seattle,King County,Washington,Admiral
3967,6046401030,218.43434343434345,1980,369.7990484066329,3,432500.0,732202.1158451331,299702.1158451331,47.6911,-122.347,Linden Avenue North,8516,Seattle,King County,Washington,
3968,2771602450,366.33663366336634,1010,432.2569983896907,3,370000.0,436579.5683735876,66579.56837358762,47.6374,-122.375,14th Avenue West,2026,Seattle,King County,Washington,Interbay
3969,722059233,156.69856459330143,2090,161.10168036848606,3,327500.0,336702.51197013585,9202.511970135849,47.4084,-122.213,95th Place South,21612,NA,King County,Washington,
3970,424059100,148.75099337748344,3020,314.92923109821106,3,449228.0,951086.2779165974,501858.27791659744,47.5897,-122.179,121st Avenue Southeast,2377,Bellevue,King County,Washington,Woodridge
3971,5112800042,161.94331983805668,2470,178.20436170206634,5,400000.0,440164.7734041039,40164.77340410388,47.4496,-122.083,193rd Avenue Southeast,17010,NA,King County,Washington,
3972,579002870,297.33009708737865,2060,363.53553174214744,3,612500.0,748883.1953888237,136383.19538882375,47.6992,-122.379,Northwest 96th Street,1708,Seattle,King County,Washington,North Beach
3973,2461900790,264.1509433962264,2120,337.21803422469395,5,560000.0,714902.2325563512,154902.23255635123,47.5506,-122.385,42nd Avenue Southwest,5646,Seattle,King County,Washington,Morgan Junction
3974,6788200360,333.48623853211006,2180,438.63787203584127,5,726999.9999999999,956230.5610381339,229230.56103813404,47.6412,-122.302,24th Avenue East,2456,Seattle,King County,Washington,Montlake
3975,1821069072,149.55357142857142,2240,155.81424006323968,2,335000.0,349023.89774165687,14023.897741656867,47.3043,-122.094,Southeast 332nd Street,NA,NA,King County,Washington,
3976,4123800180,173.59550561797752,1780,173.72594528431705,3,309000.0,309232.18260608433,232.18260608433047,47.3772,-122.045,Southeast 251st Court,22120,NA,King County,Washington,Lake Wilderness Country Club
3977,6415100410,196.42857142857142,2240,282.6698862086409,3,440000.0,633180.5451073556,193180.54510735557,47.7303,-122.329,North 140th Street,2353,Seattle,King County,Washington,
3978,3878900395,176.50273224043715,1830,189.17252830749555,3,323000.0,346185.72680271685,23185.726802716847,47.5087,-122.25,Waters Avenue South,10232,Seattle,King County,Washington,Rainier Beach
3979,7768700300,464.8014440433213,5540,475.4356109509919,3,2575000.0,2633913.284668495,58913.28466849495,47.6071,-122.212,Southeast Shoreland Drive,9427,Bellevue,King County,Washington,Moorland
3980,2125059161,279.88338192419826,3430,314.92923109821106,5,960000.0,1080207.2626668639,120207.26266686385,47.6426,-122.18,122nd Avenue Northeast,NA,Bellevue,King County,Washington,
3981,2597520720,248.27586206896552,2900,299.0914758506965,3,720000.0,867365.2799670198,147365.2799670198,47.5442,-122.138,SE 63rd Trail,NA,Bellevue,King County,Washington,
3982,109200730,117.83783783783784,1850,148.91982870319703,3,218000.0,275501.6831009145,57501.683100914524,47.2975,-122.37,28th Place Southwest,33945,NA,King County,Washington,
3983,2621750110,152.94520547945206,2190,164.37751700790727,3,334950.0,359986.76224731695,25036.762247316947,47.3718,-122.109,174th Place Southeast,25709,NA,King County,Washington,Foxfield
3984,4237901345,257.8125,3200,376.54634504868625,3,825000.0,1204948.304155796,379948.30415579607,47.664,-122.402,34th Avenue West,4619,Seattle,King County,Washington,Lawton Park
3985,2826049023,234.04255319148936,1880,282.6698862086409,3,440000.0,531419.3860722448,91419.38607224484,47.7077,-122.299,27th Avenue Northeast,10808,Seattle,King County,Washington,
3986,9543000945,99.72677595628416,1830,151.34796637948654,3,182500.0,276966.77847446036,94466.77847446036,47.2734,-122.248,5th Avenue South,440,NA,King County,Washington,
3987,402000145,223.71134020618555,970,262.6216522949729,3,217000.0,254743.0027261237,37743.0027261237,47.5297,-122.277,44th Place South,7956,Seattle,King County,Washington,Dunlap
3988,4364200015,286.3247863247863,1170,292.79588004303434,5,335000.0,342571.1796503502,7571.179650350183,47.5318,-122.374,32nd Avenue Southwest,7903,Seattle,King County,Washington,High Point
3989,7230900120,158.8551401869159,2140,215.53612655026214,3,339950.0,461247.310817561,121297.310817561,47.5053,-122.186,Edmonds Avenue Northeast,1425,NA,King County,Washington,
3990,5018200155,152.46636771300447,2230,178.42860978855347,3,340000.0,397895.79982847424,57895.799828474235,47.4092,-122.295,30th Avenue South,21428,NA,King County,Washington,
3991,1328300040,125.0,2540,178.20436170206634,3,317500.0,452639.0787232485,135139.0787232485,47.4414,-122.129,Southeast 179th Street,NA,NA,King County,Washington,The Carriages at Fairwood Downs
3992,952000495,247.10743801652893,2420,292.79588004303434,5,598000.0,708566.0297041431,110566.02970414306,47.5671,-122.378,36th Avenue Southwest,4039,Seattle,King County,Washington,
3993,7996700220,228.65853658536585,1640,253.9714533761577,3,375000.0,416513.18353689864,41513.183536898636,47.7154,-122.341,Stendall Drive North,11911,Seattle,King County,Washington,
3994,7212650650,153.64583333333334,1920,157.11341446884097,3,295000.0,301657.7557801747,6657.755780174688,47.2659,-122.31,South 375th Street,1920,NA,King County,Washington,
3995,2413300730,119.23076923076923,2210,157.11341446884097,3,263500.0,347220.64597613853,83720.64597613853,47.3268,-122.328,4th Place South,30642,NA,King County,Washington,Puget Sound Hills
3996,8127700735,310.19830028328613,3530,376.54634504868625,5,1095000.0,1329208.5980218626,234208.59802186256,47.6402,-122.395,30th Avenue West,2420,Seattle,King County,Washington,Lawton Park
3997,5700000120,230.08849557522123,3390,312.2418536044306,3,780000.0,1058499.8837190198,278499.8837190198,47.5824,-122.293,31st Avenue South,2311,Seattle,King County,Washington,
3998,3172600031,204.40251572327045,1590,231.32695208167445,3,325000.0,367809.8538098624,42809.8538098624,47.5201,-122.366,26th Avenue Southwest,9231,Seattle,King County,Washington,
3999,1430800100,222.5,1600,226.19711961913,5,356000.0,361915.391390608,5915.391390607983,47.4713,-122.355,16th Avenue Southwest,14636,NA,King County,Washington,Seahurst
4000,2877100985,333.3333333333333,1470,363.53553174214744,3,490000.0,534397.2316609567,44397.23166095675,47.6762,-122.36,3rd Avenue Northwest,6506,Seattle,King County,Washington,
4001,4310701575,304.25531914893617,1410,369.7990484066329,3,429000.0,521416.6582533524,92416.65825335239,47.6981,-122.34,Ashworth Avenue North,9509,Seattle,King County,Washington,Licton Springs
4002,7202331050,233.05084745762713,2360,268.40018565787614,3,550000.0,633424.4381525877,83424.43815258774,47.6825,-122.038,226th Place Northeast,9169,NA,King County,Washington,
4003,5708500315,288.7323943661972,2130,348.550974198624,5,615000.0,742413.5750430691,127413.57504306908,47.575,-122.388,44th Avenue Southwest,3216,Seattle,King County,Washington,Admiral
4004,8100900115,203.93700787401573,1270,224.44328553228075,3,258999.99999999997,285042.97262599657,26042.972625996597,47.5495,-122.31,18th Avenue South,5911,Seattle,King County,Washington,Van Asselt
4005,2767603608,346.15384615384613,1170,382.9519753823742,3,405000.0,448053.8111973778,43053.8111973778,47.6719,-122.381,Northwest 59th Street,1746,Seattle,King County,Washington,Sunset Hill
4006,425059103,336.02150537634407,1860,343.16245412587455,3,625000.0,638282.1646741267,13282.16467412666,47.6775,-122.165,132nd Avenue Northeast,8317,NA,King County,Washington,
4007,179001425,161.9718309859155,1420,189.17252830749555,3,230000.0,268624.9901966437,38624.99019664369,47.4928,-122.274,48th Avenue South,12243,NA,King County,Washington,
4008,5469300330,137.5,2000,164.37751700790727,5,275000.0,328755.03401581454,53755.03401581454,47.374,-122.141,150th Place Southeast,25411,NA,King County,Washington,
4009,7857000716,186.11,1800,224.44328553228075,3,334998.0,403997.9139581054,68999.91395810538,47.5508,-122.3,South Orcas Street,2509,Seattle,King County,Washington,
4010,2212200100,106.95348837209302,2150,161.10168036848606,5,229950.0,346368.612792245,116418.612792245,47.3942,-122.189,114th Place Southeast,23225,NA,King County,Washington,
4011,2212200100,106.95348837209302,2150,161.10168036848606,5,229950.0,346368.612792245,116418.612792245,47.3942,-122.189,114th Place Southeast,23225,NA,King County,Washington,
4012,2212200100,160.41860465116278,2150,161.10168036848606,5,344900.0,346368.612792245,1468.612792244996,47.3942,-122.189,114th Place Southeast,23225,NA,King County,Washington,
4013,2212200100,160.41860465116278,2150,161.10168036848606,5,344900.0,346368.612792245,1468.612792244996,47.3942,-122.189,114th Place Southeast,23225,NA,King County,Washington,
4014,126039599,263.8888888888889,1800,292.9187453584884,3,475000.00000000006,527253.7416452791,52253.74164527905,47.7717,-122.376,Northwest 197th Street,1491,NA,King County,Washington,
4015,9287800375,309.9547511312217,2210,369.7990484066329,3,685000.0,817255.8969786587,132255.89697865874,47.6754,-122.357,1st Avenue Northwest,6244,Seattle,King County,Washington,
4016,2407000145,172.98245614035088,1140,225.49143113532367,3,197200.0,257060.23149426898,59860.231494268985,47.4824,-122.336,2nd Avenue Southwest,13424,NA,King County,Washington,
4017,425069020,251.1520737327189,4340,268.40018565787614,3,1090000.0,1164856.8057551824,74856.8057551824,47.6805,-122.048,218th Avenue Northeast,8814,NA,King County,Washington,
4018,4302201005,226.85897435897436,1560,231.32695208167445,5,353900.0,360870.0452474121,6970.045247412112,47.5272,-122.359,20th Avenue Southwest,8434,Seattle,King County,Washington,Highland Park
4019,7857003851,190.47619047619048,2310,224.44328553228075,3,440000.0,518463.98957956856,78463.98957956856,47.5471,-122.298,28th Avenue South,6123 B,Seattle,King County,Washington,Holly Park
4020,5104511530,152.32686980609418,3610,173.72594528431705,3,549900.0,627150.6624763845,77250.66247638455,47.3534,-122.012,Maple Ridge Way Southeast,27722,NA,King County,Washington,Maple Woods
4021,5379804537,153.4090909090909,1760,169.00730625434264,3,270000.0,297452.85900764307,27452.85900764307,47.4501,-122.274,South 172nd Street,4724,NA,King County,Washington,
4022,7203220410,235.97014925373134,3350,268.40018565787614,3,790500.0,899140.6219538851,108640.62195388507,47.6849,-122.016,242nd Way Northeast,9726,NA,King County,Washington,
4023,9828701565,167.41071428571428,2240,438.63787203584127,3,375000.0,982548.8333602845,607548.8333602845,47.6191,-122.296,East Denny Way,2802,Seattle,King County,Washington,
4024,6632900405,232.3394366197183,1420,246.51903334038647,3,329922.0,350057.0273433488,20135.027343348775,47.7398,-122.314,Northeast 153rd Street,1499,NA,King County,Washington,
4025,6381500035,203.7037037037037,1890,282.6698862086409,3,385000.0,534246.0849343312,149246.08493433124,47.7327,-122.306,22nd Avenue Northeast,14317,Seattle,King County,Washington,Kenwood
4026,3211000930,203.7037037037037,1350,207.24234574313533,3,275000.0,279777.1667532327,4777.166753232712,47.4805,-122.158,Southeast 3rd Place,4521,NA,King County,Washington,Heather Downs
4027,1853081250,256.4102564102564,3120,265.67134229472754,3,800000.0,828894.58795955,28894.587959549972,47.594,-122.062,208th Place Southeast,1795,NA,King County,Washington,
4028,1223089038,200.3012048192771,3320,219.34542694353868,3,665000.0,728226.8174525484,63226.81745254842,47.4862,-121.718,Southeast Mount Si Road,46609,NA,King County,Washington,
4029,5420800090,141.50943396226415,1590,155.156220666326,3,225000.0,246698.39085945833,21698.390859458334,47.3493,-122.177,123rd Place Southeast,28117,NA,King County,Washington,
4030,2591720360,136.36363636363637,2750,173.72594528431705,3,375000.0,477746.3495318719,102746.3495318719,47.3732,-122.023,237th Place Southeast,25355,NA,King County,Washington,The Forest at Springhaven
4031,9286750100,245.4248366013072,1530,246.51903334038647,3,375500.0,377174.1210107913,1674.1210107912775,47.7691,-122.297,Northeast 194th Street,3037,NA,King County,Washington,
4032,4302201085,168.7074829931973,1470,231.32695208167445,3,248000.0,340050.61956006143,92050.61956006143,47.5276,-122.359,20th Avenue Southwest,8424,Seattle,King County,Washington,Highland Park
4033,4302201085,168.7074829931973,1470,231.32695208167445,3,248000.0,340050.61956006143,92050.61956006143,47.5276,-122.359,20th Avenue Southwest,8424,Seattle,King County,Washington,Highland Park
4034,7215730580,215.87301587301587,3150,268.63984611658105,3,680000.0,846215.5152672303,166215.51526723034,47.5968,-122.017,241st Place Southeast,1333,NA,King County,Washington,
4035,2095500120,147.05882352941177,2380,155.156220666326,3,350000.0,369271.8051858559,19271.80518585589,47.3662,-122.175,125th Place Southeast,26264,NA,King County,Washington,Seven Oaks East
4036,136000220,296.5,2000,348.550974198624,3,593000.0,697101.9483972479,104101.94839724794,47.5788,-122.396,Garlough Avenue Southwest,2732,Seattle,King County,Washington,
4037,3275330120,153.41584158415841,2020,157.11341446884097,3,309900.0,317369.0972270588,7469.097227058781,47.2597,-122.31,19th Avenue,63,NA,Pierce County,Washington,
4038,2312400230,141.9889502762431,1810,157.11341446884097,3,257000.0,284375.28018860216,27375.280188602163,47.3476,-122.3,Military Road South,28236,NA,King County,Washington,
4039,7518501140,238.0952380952381,1260,363.53553174214744,3,300000.0,458054.7699951058,158054.7699951058,47.6821,-122.378,16th Avenue Northwest,7323,Seattle,King County,Washington,Whittier Heights
4040,9126100815,320.5128205128205,1560,367.5141768402908,3,500000.0,573322.1158708537,73322.11587085365,47.605,-122.304,22nd Avenue,321,Seattle,King County,Washington,
4041,2769600590,223.88059701492537,4020,382.9519753823742,3,900000.0,1539466.9410371443,639466.9410371443,47.6732,-122.363,5th Avenue Northwest,6021,Seattle,King County,Washington,
4042,7215730040,220.63492063492063,3150,268.63984611658105,3,695000.0,846215.5152672303,151215.51526723034,47.5974,-122.017,Southeast 13th Place,24092,NA,King County,Washington,
4043,8155760040,127.02380952380952,1680,155.156220666326,3,213400.0,260662.45071942767,47262.45071942767,47.3867,-122.191,Southeast 240th Place,11220,NA,King County,Washington,
4044,1376800220,321.969696969697,1320,376.54634504868625,3,425000.00000000006,497041.17546426586,72041.1754642658,47.6433,-122.404,36th Avenue West,2603,Seattle,King County,Washington,Carleton Park
4045,1025069210,243.6102236421725,3130,268.40018565787614,3,762500.0,840092.5811091523,77592.58110915229,47.6683,-122.034,229th Place Northeast,6940,NA,King County,Washington,
4046,721049096,117.51546391752578,4850,148.91982870319703,3,569950.0,722261.1692105056,152311.16921050556,47.3181,-122.344,6th Avenue Southwest,31617,NA,King County,Washington,Mirror Lake
4047,4310702876,223.87640449438203,1780,369.7990484066329,3,398500.0,658242.3061638066,259742.30616380658,47.6962,-122.34,Ashworth Avenue North,9203,Seattle,King County,Washington,Licton Springs
4048,5647900120,129.84455958549222,1930,151.34796637948654,3,250599.99999999997,292101.575112409,41501.575112409046,47.3261,-122.26,W Street Northwest,2025,NA,King County,Washington,
4049,4123800580,142.51012145748987,2470,173.72594528431705,3,352000.0,429103.0848522631,77103.0848522631,47.3792,-122.047,Lake Wilderness Country Club Drive Southeast,24916,NA,King County,Washington,Lake Wilderness Country Club
4050,5104520620,164.68926553672316,1770,173.72594528431705,3,291500.0,307494.92315324116,15994.923153241165,47.3503,-122.005,Maple Ridge Way Southeast,28120,NA,King County,Washington,Maple Woods
4051,3183110180,201.64609053497944,2430,223.08451167083297,3,490000.00000000006,542095.363360124,52095.363360124,47.6164,-121.953,289th Avenue Northeast,768,NA,King County,Washington,
4052,1789900065,121.46892655367232,1770,148.91982870319703,3,215000.0,263588.09680465877,48588.096804658766,47.3204,-122.364,Southwest 313th Street,2253,NA,King County,Washington,
4053,3822200164,224.07407407407408,1890,282.6698862086409,3,423500.0,534246.0849343312,110746.08493433124,47.73,-122.297,30th Avenue Northeast,13773,Seattle,King County,Washington,Kenwood
4054,1443500385,170.32967032967034,910,262.6216522949729,3,155000.0,238985.70358842533,83985.70358842533,47.5328,-122.272,South Chicago Street,4812,Seattle,King County,Washington,Dunlap
4055,3630120880,235.64954682779455,3310,272.07088728906865,3,780000.0,900554.6369268172,120554.63692681724,47.5553,-122.003,20th Avenue Northeast,2745,NA,King County,Washington,
4056,2822049210,101.22699386503068,1630,154.21951345168029,3,165000.0,251377.80692623887,86377.80692623887,47.3611,-122.293,South 268th Place,3108,NA,King County,Washington,Star Lake
4057,6821100015,331.92488262910797,2130,376.54634504868625,5,707000.0,802043.7149537017,95043.71495370171,47.6573,-122.399,West Elmore Street,3217,Seattle,King County,Washington,Lawton Park
4058,3296000110,265.4320987654321,2430,290.04901987794375,5,645000.0,704819.1183034033,59819.11830340326,47.6202,-122.138,151st Place Northeast,1086,Bellevue,King County,Washington,
4059,5054800110,106.25,2240,180.40249146722007,3,238000.0,404101.58088657295,166101.58088657295,47.4249,-122.211,97th Avenue South,19806,NA,King County,Washington,
4060,5054800110,106.25,2240,180.40249146722007,3,238000.0,404101.58088657295,166101.58088657295,47.4249,-122.211,97th Avenue South,19806,NA,King County,Washington,
4061,5054800110,146.42857142857142,2240,180.40249146722007,3,328000.0,404101.58088657295,76101.58088657295,47.4249,-122.211,97th Avenue South,19806,NA,King County,Washington,
4062,5054800110,146.42857142857142,2240,180.40249146722007,3,328000.0,404101.58088657295,76101.58088657295,47.4249,-122.211,97th Avenue South,19806,NA,King County,Washington,
4063,4191400090,312.5,1680,343.16245412587455,3,525000.0,576512.9229314693,51512.92293146928,47.6806,-122.166,Northeast 87th Street,13013,NA,King County,Washington,
4064,7518505070,201.0,2000,363.53553174214744,5,402000.0,727071.0634842949,325071.0634842949,47.6769,-122.383,21st Avenue Northwest,6530,Seattle,King County,Washington,
4065,9144300110,183.33333333333334,1680,247.51201250344914,3,308000.0,415820.18100579455,107820.18100579455,47.7618,-122.162,133rd Place Northeast,18501,NA,King County,Washington,
4066,7853301930,206.6326530612245,1960,211.03910854600852,3,405000.0,413636.6527501767,8636.652750176727,47.5415,-121.887,Southeast Carmichael Street,34014,NA,King County,Washington,
4067,7203100730,230.8707124010554,3790,268.40018565787614,3,875000.0,1017236.7036433505,142236.7036433505,47.6956,-122.022,237th Avenue Northeast,23708,NA,King County,Washington,
4068,2071500011,190.41450777202073,1930,246.51903334038647,3,367500.0,475781.7343469459,108281.73434694589,47.7626,-122.312,24th Avenue Northeast,18490,NA,King County,Washington,North City
4069,5423600100,234.10852713178295,2580,280.38632376692135,3,604000.0,723396.7153186571,119396.71531865711,47.6796,-122.113,170th Court Northeast,8619,NA,King County,Washington,
4070,2126049154,201.38888888888889,2160,282.6698862086409,3,435000.0,610566.9542106644,175566.95421066438,47.7261,-122.306,22nd Avenue Northeast,13339,Seattle,King County,Washington,Kenwood
4071,7227501765,185.3146853146853,1430,215.53612655026214,5,265000.0,308216.66096687486,43216.66096687486,47.494,-122.184,Northeast 7th Street,2609,NA,King County,Washington,Highlands Park
4072,4037500110,219.56521739130434,1840,301.7177311724625,3,404000.0,555160.625357331,151160.625357331,47.6074,-122.125,160th Place Southeast,232,Bellevue,King County,Washington,
4073,1843100540,150.19762845849803,2530,164.37751700790727,3,380000.0,415875.1180300054,35875.118030005426,47.3742,-122.125,162nd Place Southeast,25406,NA,King County,Washington,Crofton Heights
4074,6073300750,188.23529411764707,2550,215.53612655026214,5,480000.00000000006,549617.1227031684,69617.12270316837,47.5388,-122.171,Southeast 72nd Street,12688,NA,King County,Washington,
4075,3401700150,244.122965641953,5530,247.51201250344914,3,1350000.0,1368741.4291440737,18741.429144073743,47.7352,-122.116,NA,NA,NA,King County,Washington,
4076,8663200450,175.0,2800,225.9872354469397,3,490000.0,632764.2592514312,142764.2592514312,47.7448,-122.177,Northeast 162nd Street,12203,NA,King County,Washington,
4077,7785350490,243.68231046931407,2770,292.9187453584884,3,675000.0,811384.9246430129,136384.92464301293,47.7464,-122.362,Northwest 163rd Street,478,NA,King County,Washington,
4078,1795900210,279.3932038834951,2060,280.38632376692135,3,575550.0,577595.826959858,2045.82695985795,47.7272,-122.105,175th Avenue Northeast,14127,NA,King County,Washington,
4079,7787100210,212.26415094339623,2120,219.34542694353868,3,450000.0,465012.305120302,15012.305120302015,47.4885,-121.779,Southeast 5th Street,615,NA,King County,Washington,
4080,1137450120,173.48754448398577,2810,207.24234574313533,3,487500.0,582350.9915382103,94850.9915382103,47.5019,-122.151,Northeast 11th Court,5114,NA,King County,Washington,Hidden Creek
4081,6699000610,123.98373983739837,2460,164.37751700790727,3,305000.0,404368.6918394519,99368.6918394519,47.372,-122.102,179th Place Southeast,25702,NA,King County,Washington,Woodcreek
