,id,price_area,area,zipcode_price,condition,max_price_buy,min_price_sell,gross_profit,lat,long,road,house_number,city,county,state,neighbourhood
1378,6402700110,243.75,2400,343.16245412587455,4,585000.0,839288.4328572208,254288.43285722076,47.6947,-122.177,Northeast 106th Street,12206,NA,King County,Washington,
1379,7227500910,201.44927536231884,690,215.53612655026214,4,139000.0,241295.42444645098,102295.42444645098,47.4953,-122.187,Dayton Avenue Northeast,755,NA,King County,Washington,Highlands Park
1380,1796370150,160.0,1500,164.37751700790727,4,240000.0,524555.270535763,284555.270535763,47.3719,-122.091,188th Avenue Southeast,25804,NA,King County,Washington,Covington Woods
1381,1761300100,130.2093023255814,2150,161.10168036848606,4,279950.0,751862.5544345937,471912.55443459365,47.3952,-122.176,125th Avenue Southeast,23103,NA,King County,Washington,
1382,6802210450,173.8535031847134,1570,182.1062945278708,4,272950.0,549034.5164940986,276084.5164940986,47.1937,-121.99,Berninger Street,303,NA,King County,Washington,
1383,1864900230,162.37113402061857,1940,164.37751700790727,4,315000.0,678424.8165595868,363424.8165595868,47.4157,-122.161,135th Avenue Southeast,20804,NA,King County,Washington,
1384,5151600120,116.54135338345864,2660,157.11341446884097,4,310000.0,930211.346416753,620211.346416753,47.3334,-122.323,South 300th Street,820,NA,King County,Washington,Marine Hills
1385,2854800090,207.53378378378378,1480,215.53612655026214,4,307150.0,517561.2002619528,210411.20026195282,47.4993,-122.176,Monroe Avenue Northeast,1019,NA,King County,Washington,Highlands Park
1386,1726600120,256.7014084507042,2840,314.92923109821106,4,729032.0,993157.9788810445,264125.97888104455,47.6388,-122.167,130th Avenue Northeast,3202,Bellevue,King County,Washington,
1387,9346930100,250.0,2440,299.0914758506965,4,610000.0,853276.5734048411,243276.57340484113,47.5614,-122.13,Southeast 47th Street,15821,Bellevue,King County,Washington,
1388,9541600490,265.26723646723644,3510,314.92923109821106,4,931087.9999999999,1227459.3330536855,296371.3330536856,47.5963,-122.171,127th Avenue Southeast,1706,Bellevue,King County,Washington,Woodridge
1389,4053200410,125.22935779816514,2180,164.37751700790727,4,273000.0,762353.6598453089,489353.65984530887,47.3187,-122.081,East Lake Morton Drive Southeast,31459,NA,King County,Washington,
1390,3876310300,215.1639344262295,2440,265.95224836863713,4,525000.0,853276.5734048411,328276.5734048411,47.7283,-122.17,Northeast 141st Court,12806,NA,King County,Washington,
1391,1423069095,243.90243902439025,2460,251.57228867661547,4,600000.0,860270.6436786513,260270.6436786513,47.4824,-122.0,Southeast 133rd Street,25525,NA,King County,Washington,
1392,2215900180,159.76331360946745,1690,173.72594528431705,4,270000.0,590998.9381369597,320998.9381369597,47.3498,-122.058,Southeast 280th Place,21163,NA,King County,Washington,Eastwood Forest
1393,1018000110,97.3913043478261,2300,151.17409095919788,4,224000.0,804318.08148817,580318.08148817,47.2943,-122.227,16th Street Southeast,129,NA,King County,Washington,
1394,5035300572,284.3065693430657,2740,376.54634504868625,4,779000.0,958187.6275119937,179187.62751199375,47.6523,-122.412,Magnolia Boulevard West,3611,Seattle,King County,Washington,
1395,7504010590,248.42767295597486,3180,265.67134229472754,4,790000.0,1112057.1735358175,322057.17353581754,47.6371,-122.058,211th Avenue Northeast,2100,NA,King County,Washington,
1396,8644400040,241.0358565737052,2510,265.67134229472754,4,605000.0,877755.8193631767,272755.8193631767,47.6153,-122.054,Northeast 6th Place,21524,NA,King County,Washington,
1397,3905081530,262.1559633027523,2180,272.07088728906865,4,571500.0,762353.6598453089,190853.65984530887,47.5702,-121.995,Southeast 41st Street,25840,NA,King County,Washington,
1398,7972601445,182.35294117647058,2550,231.32695208167445,4,465000.0,891743.9599107971,426743.9599107971,47.5296,-122.342,5th Avenue Southwest,8115,Seattle,King County,Washington,
1399,8820903555,255.46448087431693,1830,282.6698862086409,4,467500.0,639957.4300536308,172457.43005363084,47.7139,-122.288,Northeast 117th Street,3624,Seattle,King County,Washington,
1400,8651401720,133.54037267080744,1610,164.37751700790727,4,214999.99999999997,563022.657041719,348022.65704171895,47.3632,-122.087,Southeast 266th Street,19024,NA,King County,Washington,Covington Woods
1401,6386700110,132.43243243243242,1850,148.91982870319703,4,244999.99999999997,646951.500327441,401951.500327441,47.3109,-122.362,22nd Avenue Southwest,32467,NA,King County,Washington,Twin Lakes
1402,4233400490,155.95238095238096,1680,210.0953556830966,4,262000.00000000003,587501.9030000545,325501.90300005453,47.314,-122.001,McKay Lane,32403,NA,King County,Washington,Lawson Hill Estates
1403,259600620,289.7435897435897,1950,301.7177311724625,4,565000.0,681921.8516964919,116921.85169649194,47.6332,-122.118,Northeast 26th Street,16728,Bellevue,King County,Washington,
1404,7518500985,350.0,1690,363.53553174214744,4,591500.0,590998.9381369597,-501.0618630403187,47.6825,-122.379,17th Avenue Northwest,7345,Seattle,King County,Washington,Whittier Heights
1405,5149800040,99.609375,2560,157.11341446884097,4,255000.0,895240.9950477022,640240.9950477022,47.3326,-122.323,8th Place South,30019,NA,King County,Washington,Marine Hills
1406,6117501755,159.1928251121076,2230,226.19711961913,4,355000.0,779838.8355298343,424838.83552983426,47.4409,-122.348,Riviera Place Southwest,17946,NA,King County,Washington,
1407,1924069039,207.89473684210526,4180,251.57228867661547,4,869000.0,1461760.6872263262,592760.6872263262,47.5488,-122.094,Southeast 60th Street,18616,NA,King County,Washington,
1408,3523029077,221.6417910447761,1340,277.84968055579196,4,297000.0,468602.7083452816,171602.7083452816,47.4443,-122.509,Westside Highway Southwest,18277,NA,King County,Washington,
1409,3472800065,471.6666666666667,3600,475.4356109509919,4,1698000.0,1258932.6492858313,-439067.35071416874,47.6257,-122.208,Northeat 16th Place,NA,Bellevue,King County,Washington,
1410,3623059101,155.55555555555554,2700,178.20436170206634,4,419999.99999999994,944199.4869643734,524199.48696437344,47.4446,-122.104,East Lake Desire Drive Southeast,17603,NA,King County,Washington,
1411,3735901080,284.1409691629956,2270,354.14426149917773,4,645000.0,793826.9760774546,148826.97607745463,47.688,-122.32,8th Avenue Northeast,8116,Seattle,King County,Washington,
1412,7986400360,356.48148148148147,2160,382.9519753823742,4,770000.0,755359.5895714987,-14640.410428501316,47.6645,-122.36,Northwest 49th Street,222,Seattle,King County,Washington,
1413,8103000110,189.1891891891892,1480,225.49143113532367,4,280000.0,517561.2002619528,237561.20026195282,47.5008,-122.366,26th Avenue Southwest,11405,NA,King County,Washington,Shorewood
1414,8103000110,189.1891891891892,1480,225.49143113532367,4,280000.0,517561.2002619528,237561.20026195282,47.5008,-122.366,26th Avenue Southwest,11405,NA,King County,Washington,Shorewood
1415,824069188,237.13235294117646,2720,268.63984611658105,4,645000.0,951193.5572381836,306193.55723818357,47.5851,-122.073,200th Avenue Southeast,2889,NA,King County,Washington,
1416,1402000210,161.15702479338842,2420,178.20436170206634,4,389999.99999999994,846282.503131031,456282.503131031,47.4422,-122.151,Southeast 179th Place,14240,NA,King County,Washington,
1417,7856620210,289.1459074733096,2810,299.0914758506965,4,812500.0,982666.8734703293,170166.87347032933,47.5626,-122.149,144th Place Southeast,NA,Bellevue,King County,Washington,
1418,7200001254,255.8139534883721,2150,280.38632376692135,4,550000.0,751862.5544345937,201862.55443459365,47.6812,-122.113,Northeast 88th Street,17010,NA,King County,Washington,
1419,1310960220,135.71352657004832,2070,154.21951345168029,4,280927.0,723886.2733393529,442959.2733393529,47.3615,-122.274,Carnaby Way,26732,NA,King County,Washington,Cambridge East
1420,1921059303,114.58333333333333,2400,151.17409095919788,4,275000.0,839288.4328572208,564288.4328572208,47.2866,-122.217,25th Street Southeast,901,NA,King County,Washington,Stuck
1421,3083000910,310.6060606060606,1320,312.2418536044306,4,410000.0,461608.6380714714,51608.63807147142,47.5752,-122.304,South Hanford Street,2200,Seattle,King County,Washington,
1422,192600100,203.7037037037037,2160,246.51903334038647,4,440000.0,755359.5895714987,315359.5895714987,47.7754,-122.276,47th Avenue Northeast,20125,NA,King County,Washington,
1423,6140100150,219.2982456140351,2280,253.9714533761577,4,500000.0,797324.0112143598,297324.0112143598,47.7132,-122.355,Greenwood Avenue North Sidewalk,NA,Seattle,King County,Washington,
1424,7349400610,148.78048780487805,2050,151.17409095919788,4,305000.0,716892.2030655427,411892.20306554274,47.3215,-122.204,Riverview Drive Northeast,1630,NA,King County,Washington,
1425,8732040820,135.71428571428572,1820,148.91982870319703,4,247000.00000000003,636460.3949167258,389460.3949167258,47.3074,-122.385,Southwest 328th Place,4101,NA,King County,Washington,Twin Lakes
1426,3904100035,185.03937007874015,1270,262.6216522949729,4,235000.0,444123.462386946,209123.46238694602,47.5351,-122.279,South Webster Street,4305,Seattle,King County,Washington,Dunlap
1427,5595900355,171.4,1500,182.1062945278708,4,257100.0,524555.270535763,267455.270535763,47.2043,-121.996,Lafromboise Street,1421,NA,King County,Washington,
1428,5200100115,335.40372670807454,1610,363.53553174214744,4,540000.0,563022.657041719,23022.65704171895,47.6774,-122.372,12th Avenue Northwest,6545,Seattle,King County,Washington,Whittier Heights
1429,1310700210,136.04060913705584,1970,154.21951345168029,4,268000.0,688915.921970302,420915.921970302,47.3619,-122.285,Manchester Way,3644,NA,King County,Washington,Star Lake
1430,405100165,252.74725274725276,1820,253.9714533761577,4,460000.0,636460.3949167258,176460.3949167258,47.7513,-122.357,North 168th Street,NA,NA,King County,Washington,
1431,223049087,251.8181818181818,1100,262.6216522949729,4,277000.0,384673.8650595595,107673.86505955952,47.5162,-122.261,58th Avenue South,9621,Seattle,King County,Washington,Rainier Beach
1432,1400700150,205.6338028169014,3550,244.2783502295297,4,730000.0,1241447.4736013056,511447.4736013056,47.7503,-122.074,198th Avenue Northeast,16883,NA,King County,Washington,
1433,8651442510,135.80246913580248,1620,164.37751700790727,4,220000.00000000003,566519.692178624,346519.692178624,47.3629,-122.091,Southeast 268th Street,18738,NA,King County,Washington,Covington Woods
1434,472000620,303.84615384615387,2600,363.53553174214744,4,790000.0,909229.1355953225,119229.13559532247,47.6833,-122.4,34th Avenue Northwest,7506,Seattle,King County,Washington,Sunset Hill
1435,686530110,243.4959349593496,2460,280.38632376692135,4,599000.0,860270.6436786513,261270.6436786513,47.6651,-122.15,Northeast 66th Street,14178,NA,King County,Washington,
1436,1926069192,197.47440273037543,5860,247.51201250344914,4,1157200.0,2049262.5902263806,892062.5902263806,47.7245,-122.095,184th Avenue Northeast,13903,NA,King County,Washington,
1437,9485951510,161.29032258064515,2790,164.37751700790727,4,450000.0,975672.8031965191,525672.8031965191,47.3487,-122.088,Southeast 282nd Court,18910,NA,King County,Washington,Winterwood Estates
1438,4059400265,179.86772486772486,1890,189.17252830749555,4,339950.0,660939.6408750614,320989.6408750614,47.5018,-122.242,Woodley Avenue South,11236,Seattle,King County,Washington,
1439,993000100,199.4750656167979,3810,369.7990484066329,4,760000.0,1332370.3871608379,572370.3871608379,47.694,-122.34,Interlake Avenue North,8854,Seattle,King County,Washington,Licton Springs
1440,4157600150,222.5609756097561,3280,290.04901987794375,4,730000.0,1147027.5249048683,417027.52490486833,47.5914,-122.134,154th Avenue Southeast,2092,Bellevue,King County,Washington,
1441,8099900490,256.0975609756098,1640,268.63984611658105,4,420000.00000000006,573513.7624524342,153513.7624524341,47.5812,-122.002,Southeast 31st Place,25284,NA,King County,Washington,Tibbets Station
1442,5419800330,160.0,1500,161.10168036848606,4,240000.0,524555.270535763,284555.270535763,47.4015,-122.176,123rd Place Southeast,22337,NA,King County,Washington,Hillshire Terrace
1443,6187700501,218.1818181818182,1650,246.51903334038647,4,360000.0,577010.7975893393,217010.79758933932,47.7765,-122.324,6th Place Northeast,20199,NA,King County,Washington,
1444,1463400081,182.53968253968253,1260,207.24234574313533,4,230000.0,440626.4272500409,210626.42725004093,47.4752,-122.133,Southeast 142nd Place,15451,NA,King County,Washington,
1445,3034200933,219.71868131868132,1820,253.9714533761577,4,399888.0,636460.3949167258,236572.3949167258,47.723,-122.337,North 130th Street,1559,Seattle,King County,Washington,
1446,3286800110,192.95302013422818,2980,251.57228867661547,4,575000.0,1042116.4707977158,467116.4707977158,47.4908,-122.059,210th Place Southeast,12332,NA,King County,Washington,
1447,2794700120,160.5177993527508,3090,277.84968055579196,4,496000.0,1080583.8573036718,584583.8573036718,47.3541,-122.453,Southwest Summerhurst Road,9166,NA,King County,Washington,
1448,4039700090,273.78851063829785,2350,301.7177311724625,4,643403.0,821803.2571726954,178400.25717269536,47.6156,-122.108,174th Place Northeast,634,Bellevue,King County,Washington,
1449,6752601110,150.0,2380,161.10168036848606,4,357000.0,832294.3625834106,475294.3625834106,47.3982,-122.172,Southeast 228th Court,12625,NA,King County,Washington,Hillshire Terrace
1450,1588600110,348.83720930232556,1290,363.53553174214744,4,450000.0,451117.53266075614,1117.5326607561437,47.6951,-122.367,Dibble Avenue Northwest,9028,Seattle,King County,Washington,Crown Hill
1451,1900600105,171.14093959731542,1490,226.19711961913,4,254999.99999999997,521058.2353988579,266058.23539885797,47.4683,-122.351,Southwest 150th Street,1225,NA,King County,Washington,Seahurst
1452,8644300200,274.7524752475247,2020,280.38632376692135,4,555000.0,706401.0976548275,151401.09765482752,47.6373,-122.104,Northeast 30th Place,17676,NA,King County,Washington,
1453,3262301610,565.3594771241831,1530,568.0833501011733,4,865000.0000000001,535046.3759464782,-329953.6240535219,47.6354,-122.234,Northeast 28th Street,8004,NA,King County,Washington,
1454,524059250,402.3188405797101,3450,475.4356109509919,4,1388000.0,1206477.1222322548,-181522.87776774517,47.5969,-122.206,Southeast 16th Street,10034,Bellevue,King County,Washington,
1455,9508500075,162.67605633802816,2840,292.9187453584884,4,462000.0,993157.9788810445,531157.9788810445,47.764,-122.36,2nd Avenue Northwest,18598,NA,King County,Washington,
1456,3668000830,121.02631578947368,1900,155.81424006323968,4,229950.0,664436.6760119664,434486.6760119664,47.2769,-122.145,36th Street Southeast,6308,NA,King County,Washington,
1457,5255700160,187.25868725868725,2590,225.9872354469397,4,484999.99999999994,905732.1004584174,420732.1004584175,47.7739,-122.199,106th Avenue Northeast,20048,NA,King County,Washington,
1458,2581300055,335.22727272727275,2640,387.29252438969064,4,885000.0,923217.2761429428,38217.276142942836,47.5374,-122.213,East Mercer Way,NA,NA,King County,Washington,
1459,8645500270,143.02325581395348,1720,178.20436170206634,4,246000.0,601490.0435476749,355490.0435476749,47.4669,-122.182,16th Avenue Southeast,2720,NA,King County,Washington,Tiffany Park
1460,1246700136,316.40625,1280,343.16245412587455,4,405000.0,447620.4975238511,42620.49752385111,47.6922,-122.163,134th Avenue Northeast,10277,NA,King County,Washington,
1461,4040700310,210.1010101010101,1980,301.7177311724625,4,416000.0,692412.9571072072,276412.95710720716,47.6226,-122.115,Northeast 14th Place,16841,Bellevue,King County,Washington,Bretton Wood
1462,2921049121,148.7864077669903,2060,157.11341446884097,4,306500.0,720389.2382024479,413889.2382024479,47.2752,-122.319,12th Place South,36407,NA,King County,Washington,
1463,7229210060,151.489898989899,1980,178.20436170206634,4,299950.0,692412.9571072072,392462.95710720716,47.4474,-122.167,130th Avenue Southeast,17242,NA,King County,Washington,
1464,2224700045,197.3684210526316,1900,253.9714533761577,4,375000.0,664436.6760119664,289436.6760119664,47.762,-122.335,Meridian Avenue North,18313,NA,King County,Washington,Meridian Park
1465,2009000830,132.2674418604651,3440,178.42860978855347,4,455000.0,1202980.0870953498,747980.0870953498,47.4077,-122.331,4th Avenue South,21625,NA,King County,Washington,
1466,4068300160,163.66459627329192,1610,210.0953556830966,4,263500.0,563022.657041719,299522.65704171895,47.3429,-122.036,229th Place Southeast,28901,NA,King County,Washington,
1467,1563102685,347.22222222222223,2520,348.550974198624,4,875000.0,881252.8545000819,6252.854500081856,47.5671,-122.404,56th Avenue Southwest,4051,Seattle,King County,Washington,
1468,5561100431,203.18725099601593,2510,251.57228867661547,4,510000.0,877755.8193631767,367755.8193631767,47.4576,-121.984,268th Avenue Southeast,16103,NA,King County,Washington,
1469,5426300060,434.7826086956522,2300,568.0833501011733,4,1000000.0,804318.08148817,-195681.91851183004,47.6322,-122.232,Northeast 24th Street,8126,NA,King County,Washington,
1470,2894700270,102.99625468164794,2670,154.21951345168029,4,275000.0,933708.3815536582,658708.3815536582,47.3792,-122.28,South 248th Street,4227,NA,King County,Washington,
1471,2862100260,293.4782608695652,1840,405.15436773943867,4,540000.0,643454.4651905359,103454.46519053588,47.6681,-122.32,8th Avenue Northeast,5335,Seattle,King County,Washington,
1472,7812801925,124.32432432432432,1850,189.17252830749555,4,230000.0,646951.500327441,416951.500327441,47.4923,-122.247,South 124th Street,6909,Seattle,King County,Washington,
1473,4178500640,162.7659574468085,1880,164.37751700790727,4,306000.0,657442.6057381562,351442.60573815624,47.3584,-122.089,Southeast 271st Street,19003,NA,King County,Washington,Lancaster Park
1474,4038700830,246.78111587982832,2330,301.7177311724625,4,575000.0,814809.1868988852,239809.18689888518,47.6148,-122.113,Northeast 5th Street,17154,Bellevue,King County,Washington,Bretton Wood
1475,2323059074,142.8375,960,178.20436170206634,4,137124.0,335715.3731428883,198591.3731428883,47.4676,-122.134,Southeast Jones Road,15416,NA,King County,Washington,
1476,5422560860,279.5031055900621,1610,280.38632376692135,4,449999.99999999994,563022.657041719,113022.65704171901,47.6644,-122.13,Northeast 66th Place,15845,NA,King County,Washington,
1477,9350900550,310.10452961672473,2870,387.29252438969064,4,890000.0,1003649.0842917599,113649.08429175988,47.5787,-122.245,Southeast Maker Street,7008,NA,King County,Washington,
1478,9187200228,327.1350364963504,1370,367.5141768402908,4,448175.0,479093.8137559969,30918.813755996875,47.6021,-122.295,29th Avenue,115,Seattle,King County,Washington,
1479,3720800070,381.94444444444446,2880,423.80515710280974,4,1100000.0,1007146.1194286649,-92853.88057133509,47.6448,-122.317,Boyer Avenue East,2710,Seattle,King County,Washington,Portage Bay
1480,1081300390,163.36633663366337,2020,207.24234574313533,4,330000.0,706401.0976548275,376401.0976548275,47.4706,-122.119,166th Place Southeast,14569,NA,King County,Washington,
1481,255000320,226.13065326633165,1990,247.51201250344914,4,450000.0,695909.9922441122,245909.9922441122,47.7477,-122.17,126th Avenue Northeast,NA,NA,King County,Washington,
1482,5398600075,327.1875,1600,348.550974198624,4,523500.0,559525.6219048138,36025.6219048138,47.5691,-122.394,48th Avenue Southwest,3837,Seattle,King County,Washington,Admiral
1483,579003240,284.5849802371541,2530,363.53553174214744,4,720000.0,884749.8896369869,164749.8896369869,47.6985,-122.382,Northwest 95th Street,1928,Seattle,King County,Washington,Olympic Manor
1484,3830610320,145.18072289156626,1660,155.156220666326,4,241000.0,580507.8327262443,339507.83272624435,47.353,-122.172,Southeast 277th Place,12626,NA,King County,Washington,
1485,1797501275,249.06367041198502,2670,405.15436773943867,4,665000.0,933708.3815536582,268708.38155365817,47.6711,-122.315,Northeast 58th Street,1203,Seattle,King County,Washington,
1486,2215900800,145.0,2000,173.72594528431705,4,290000.0,699407.0273810173,409407.02738101734,47.3508,-122.057,214th Avenue Southeast,27952,NA,King County,Washington,Eastwood Forest
1487,6118600045,169.90291262135923,2060,226.19711961913,4,350000.0,720389.2382024479,370389.2382024479,47.4404,-122.34,Southwest 182nd Street,511,NA,King County,Washington,
1488,7923300310,255.15463917525773,1940,290.04901987794375,4,495000.0,678424.8165595868,183424.8165595868,47.5942,-122.135,Southeast 18th Street,15377,Bellevue,King County,Washington,
1489,3975400260,301.00401606425703,2490,369.7990484066329,4,749500.0,870761.7490893665,121261.74908936652,47.6551,-122.344,North 40th Street,1111,Seattle,King County,Washington,
1490,3438502200,166.044776119403,2680,231.32695208167445,4,445000.00000000006,937205.4166905632,492205.41669056314,47.542,-122.364,25th Avenue Southwest,6716,Seattle,King County,Washington,
1491,8731981360,111.80093167701864,3220,148.91982870319703,4,359999.0,1126045.314083438,766046.3140834379,47.3188,-122.38,37th Avenue Southwest,31611,NA,King County,Washington,Twin Lakes
1492,1923800135,237.98076923076923,2080,369.7990484066329,4,495000.0,727383.308476258,232383.30847625795,47.6853,-122.35,Fremont Avenue North,7719,Seattle,King County,Washington,
1493,7230300060,168.9497716894977,2190,207.24234574313533,4,370000.0,765850.694982214,395850.694982214,47.4712,-122.112,171st Avenue Southeast,14526,NA,King County,Washington,
1494,4040400200,208.49802371541503,2530,290.04901987794375,4,527500.0,884749.8896369869,357249.8896369869,47.6117,-122.134,154th Place Northeast,140,Bellevue,King County,Washington,
1495,1759701600,230.1980198019802,2020,343.16245412587455,4,465000.0,706401.0976548275,241401.09765482752,47.6641,-122.185,Northeast 65th Street,11618,NA,King County,Washington,
1496,1795920310,214.9532710280374,3210,280.38632376692135,4,690000.0,1122548.2789465329,432548.27894653287,47.7268,-122.103,177th Avenue Northeast,14123,NA,King County,Washington,
1497,3353402400,148.21428571428572,840,151.34796637948654,4,124500.0,293750.95150002727,169250.95150002727,47.264,-122.258,Tacoma Boulevard South,317,NA,King County,Washington,
1498,1202000140,150.9433962264151,1060,151.17409095919788,4,160000.0,370685.72451193916,210685.72451193916,47.305,-122.218,I Street Southeast,304,NA,King County,Washington,
1499,686400060,275.66137566137564,1890,301.7177311724625,4,520999.99999999994,660939.6408750614,139939.64087506145,47.6338,-122.117,168th Avenue Northeast,2632,Bellevue,King County,Washington,
1500,823059185,173.40425531914894,1880,215.53612655026214,4,326000.0,657442.6057381562,331442.60573815624,47.5029,-122.188,Camas Avenue Northeast,1170,NA,King County,Washington,
1501,425400070,147.82608695652175,1610,215.53612655026214,4,238000.00000000003,563022.657041719,325022.65704171895,47.5017,-122.174,Northeast 11th Place,3317,NA,King County,Washington,President Park
1502,3256400060,155.5023923444976,2090,225.49143113532367,4,324999.99999999994,730880.3436131631,405880.34361316316,47.4854,-122.343,6th Place Southwest,13039,NA,King County,Washington,
1503,1657300070,138.39285714285714,3360,155.81424006323968,4,465000.0,1175003.806000109,710003.8060001091,47.3316,-122.203,Green River Road,NA,NA,King County,Washington,
1504,7308900445,200.53475935828877,1870,292.9187453584884,4,375000.0,653945.5706012512,278945.5706012512,47.7162,-122.36,2nd Avenue Northwest,12003,Seattle,King County,Washington,
1505,6071200400,253.73134328358208,2010,299.0914758506965,4,510000.0,702904.0625179224,192904.06251792237,47.553,-122.182,Southeast 56th Street,11767,Bellevue,King County,Washington,
1506,2481630030,246.1734693877551,3920,247.51201250344914,4,965000.0,1370837.773666794,405837.77366679395,47.7325,-122.132,Northeast 144th Place,15430,NA,King County,Washington,
1507,3592500340,436.5079365079365,2520,438.63787203584127,4,1100000.0,881252.8545000819,-218747.14549991814,47.6348,-122.301,Boyer Avenue East,1745,Seattle,King County,Washington,Montlake
1508,3447000060,269.85981308411215,2140,299.0914758506965,4,577500.0,748365.5192976885,170865.5192976885,47.5722,-122.128,Southeast 41st Place,15901,Bellevue,King County,Washington,
1509,4141000060,386.0062893081761,3180,387.29252438969064,4,1227500.0,1112057.1735358175,-115442.82646418246,47.5372,-122.232,Southeast 73rd Street,NA,NA,King County,Washington,
1510,7767000060,291.8586789554532,6510,387.29252438969064,4,1900000.0000000002,2276569.8741252115,376569.87412521127,47.5758,-122.242,West Mercer Way,3827,NA,King County,Washington,Mercer Heights
1511,109200140,130.0,2300,148.91982870319703,4,299000.0,804318.08148817,505318.08148816996,47.2979,-122.371,Southwest 339th Street,2927,NA,King County,Washington,Twin Lakes
1512,321100260,355.55555555555554,2520,387.29252438969064,4,896000.0,881252.8545000819,-14747.145499918144,47.528,-122.224,Avalon Drive,8586,NA,King County,Washington,
1513,3298400350,267.0940170940171,1170,301.7177311724625,4,312500.0,409153.1110178951,96653.1110178951,47.625,-122.117,168th Avenue Northeast,1649,Bellevue,King County,Washington,
1514,7558800240,249.22918807810893,1946,277.84968055579196,4,485000.0,680523.0376417298,195523.0376417298,47.359,-122.452,Southwest 274th Street,9377,NA,King County,Washington,
1515,7785000260,277.68888888888887,2250,387.29252438969064,4,624800.0,786832.9058036444,162032.90580364445,47.5762,-122.217,Gallagher Hill Road,3780,NA,King County,Washington,Fortuna
1516,8861700030,212.5,2400,280.38632376692135,4,510000.0,839288.4328572208,329288.43285722076,47.6888,-122.126,Northeast 99th Street,16109,NA,King County,Washington,Education Hill
1517,2287400030,128.16769911504426,2260,161.10168036848606,4,289659.0,790329.9409405496,500670.9409405496,47.4121,-122.183,119th Avenue Southeast,21119,NA,King County,Washington,Hillshire Terrace
1518,9201000030,249.3368700265252,3770,268.63984611658105,4,940000.0,1318382.2466132178,378382.24661321775,47.5824,-122.078,196th Avenue Southeast,2998,NA,King County,Washington,
1519,5561700340,151.18483412322274,2110,161.10168036848606,4,319000.0,737874.4138869733,418874.4138869733,47.3935,-122.169,Southeast 232nd Place,12831,NA,King County,Washington,Misty Meadows
1520,2624049050,229.93197278911563,1470,262.6216522949729,4,338000.0,514064.16512504773,176064.16512504773,47.5348,-122.269,South Medley Court,5122,Seattle,King County,Washington,Dunlap
1521,4046700140,202.38095238095238,1680,223.08451167083297,4,340000.0,587501.9030000545,247501.90300005453,47.6895,-121.912,319th Avenue Northeast,10277,NA,King County,Washington,
1522,2460700030,131.88976377952756,2540,178.20436170206634,4,335000.0,888246.924773892,553246.924773892,47.4601,-122.165,Southeast 159th Place,13060,NA,King County,Washington,Fairwood West
1523,4141400030,268.8888888888889,2250,301.7177311724625,4,605000.0,786832.9058036444,181832.90580364445,47.5922,-122.118,166th Avenue Southeast,2039,Bellevue,King County,Washington,Sammamish Heights
1524,8570900162,203.68421052631578,950,219.34542694353868,4,193500.0,332218.3380059832,138718.3380059832,47.4987,-121.787,Bendigo Boulevard North,403,NA,King County,Washington,
1525,7889000125,126.07296137339056,1864,151.17409095919788,4,235000.0,651847.3495191082,416847.3495191082,47.285,-122.206,27th Street Southeast,1802,NA,King County,Washington,
1526,123059046,138.12316715542522,3410,207.24234574313533,4,471000.0,1192488.9816846345,721488.9816846345,47.505,-122.11,Southeast 108th Street,17323,NA,King County,Washington,
1527,7880020030,238.48684210526315,3040,251.57228867661547,4,725000.0,1063098.6816191464,338098.6816191464,47.4872,-122.066,205th Court Southeast,12918,NA,King County,Washington,South Firs
1528,2025701360,172.18543046357615,1510,173.72594528431705,4,260000.0,528052.305672668,268052.30567266804,47.3498,-122.037,Southeast 281st Place,22910,NA,King County,Washington,Diamond Hills
1529,3298600340,120.48192771084338,3320,155.81424006323968,4,400000.0,1161015.6654524887,761015.6654524887,47.2983,-122.166,Southeast 339th Street,13202,NA,King County,Washington,
1530,1683500140,128.57142857142858,1750,155.81424006323968,4,225000.00000000003,611981.1489583901,386981.1489583901,47.3164,-122.196,109th Avenue Southeast,31816,NA,King County,Washington,
1531,3876200060,245.19230769230768,1560,265.95224836863713,4,382500.0,545537.4813571936,163037.48135719355,47.7274,-122.181,119th Avenue Northeast,14104,NA,King County,Washington,
1532,2571910260,162.18,2000,182.1062945278708,4,324360.0,699407.0273810173,375047.02738101734,47.1964,-122.009,Christianson Avenue,3029,NA,King County,Washington,
1533,1995200200,207.91390728476821,1510,354.14426149917773,4,313950.0,528052.305672668,214102.30567266804,47.6966,-122.324,Northeast 94th Street,415,Seattle,King County,Washington,
1534,1995200200,207.91390728476821,1510,354.14426149917773,4,313950.0,528052.305672668,214102.30567266804,47.6966,-122.324,Northeast 94th Street,415,Seattle,King County,Washington,
1535,1995200200,274.8344370860927,1510,354.14426149917773,4,414999.99999999994,528052.305672668,113052.3056726681,47.6966,-122.324,Northeast 94th Street,415,Seattle,King County,Washington,
1536,1995200200,274.8344370860927,1510,354.14426149917773,4,414999.99999999994,528052.305672668,113052.3056726681,47.6966,-122.324,Northeast 94th Street,415,Seattle,King County,Washington,
1537,1796360340,162.62048192771084,1660,164.37751700790727,4,269950.0,580507.8327262443,310557.83272624435,47.3663,-122.088,190th Place Southeast,26221,NA,King County,Washington,Covington Woods
