,id,date,price (US$),bedrooms,bathrooms,area(sqft),sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,price/sqft,avg. zipcode price
8601,6392002020,2015-03-24,559000.0,3,1.75,1700,6500,1.0,no,0,3,8,1700,1967,0,98115,47.6837,-122.284,328.8235294117647,354.14426149917773
8602,6398000191,2014-08-27,645000.0,2,1.5,1995,115670,1.5,no,1,4,8,1995,1991,0,98070,47.4022,-122.464,323.30827067669173,277.84968055579196
8603,3904100065,2014-10-28,340000.0,2,1.0,1280,9690,1.0,no,0,4,6,640,1919,0,98118,47.5341,-122.279,265.625,262.6216522949729
8604,5535600150,2015-03-12,565000.0,4,2.5,2980,10459,2.0,no,0,3,9,2980,2001,0,98019,47.7354,-121.974,189.59731543624162,203.0017247765589
8605,8024200820,2015-02-13,575700.0,3,1.75,1730,6130,1.0,no,0,3,7,1480,1941,0,98115,47.6978,-122.316,332.77456647398844,354.14426149917773
8606,9301300215,2014-06-17,1010000.0,3,3.25,2420,1923,2.0,no,2,3,10,1840,2006,0,98109,47.637,-122.341,417.35537190082647,433.4011951772738
8607,1122069006,2014-07-10,540500.0,3,2.0,2800,185130,1.0,no,0,3,8,2320,1996,0,98038,47.4133,-122.006,193.03571428571428,173.72594528431705
8608,5379801972,2014-08-18,265000.0,5,4.0,1400,8580,1.0,no,0,5,7,900,1954,0,98188,47.456,-122.292,189.28571428571428,169.00730625434264
8609,4077800088,2014-08-11,699950.0,4,2.0,2070,7830,1.0,no,1,5,7,1180,1941,0,98125,47.7058,-122.278,338.14009661835746,282.6698862086409
8610,1823069059,2014-06-11,355000.0,1,1.75,750,20339,1.0,no,0,4,4,550,1946,0,98059,47.4756,-122.09,473.3333333333333,207.24234574313533
8611,7979900215,2014-06-11,381000.0,3,1.5,1460,11407,1.0,no,0,3,7,1460,1954,0,98155,47.746,-122.294,260.958904109589,246.51903334038647
8612,5101404444,2015-04-14,564000.0,5,2.25,2140,8700,1.0,no,2,3,8,1220,1962,0,98115,47.6969,-122.31,263.5514018691589,354.14426149917773
8613,892000025,2014-07-10,114975.0,2,1.0,740,6250,1.0,no,0,3,6,740,1942,0,98146,47.506,-122.335,155.3716216216216,225.49143113532367
8614,6303400395,2015-01-30,325000.0,1,0.75,410,8636,1.0,no,0,2,4,410,1953,0,98146,47.5077,-122.357,792.6829268292682,225.49143113532367
8615,2320069189,2014-10-27,299990.0,2,1.0,1570,125452,1.0,no,3,4,7,1570,1953,0,98022,47.2077,-122.016,191.0764331210191,182.1062945278708
8616,2568200610,2015-05-13,751000.0,5,2.75,2860,5280,2.0,no,0,3,9,2860,2006,0,98052,47.707,-122.102,262.5874125874126,280.38632376692135
8617,6073230230,2014-12-31,425000.0,3,2.25,1400,6970,2.0,no,0,3,8,1400,1984,0,98006,47.542,-122.184,303.57142857142856,299.0914758506965
8618,1024049006,2015-01-14,665000.0,3,1.75,2700,5040,1.0,no,2,3,8,1560,1947,0,98144,47.5834,-122.29,246.2962962962963,312.2418536044306
8619,823069044,2015-03-25,833450.0,5,4.0,4460,269345,2.0,no,4,3,9,3330,1996,0,98027,47.4992,-122.06,186.87219730941703,251.57228867661547
8620,2926049086,2014-10-28,575000.0,7,1.5,2670,11250,1.5,no,0,4,8,2320,1948,0,98133,47.7121,-122.332,215.3558052434457,253.9714533761577
8621,5127001320,2014-11-25,190000.0,3,1.75,1520,9600,1.0,no,0,4,7,1520,1967,0,98059,47.473,-122.149,125.0,207.24234574313533
8622,5127001320,2015-02-23,314950.0,3,1.75,1520,9600,1.0,no,0,4,7,1520,1967,0,98059,47.473,-122.149,207.20394736842104,207.24234574313533
8623,1994200375,2014-12-03,601150.0,2,2.0,1660,5200,1.0,no,0,5,7,1120,1906,0,98103,47.6871,-122.334,362.1385542168675,369.7990484066329
8624,7100000035,2014-12-12,315000.0,2,1.0,860,8308,1.0,no,0,3,7,860,1948,0,98146,47.508,-122.378,366.27906976744185,225.49143113532367
8625,6329000705,2015-04-02,545000.0,2,1.5,2340,13380,1.0,no,0,4,7,1280,1954,0,98146,47.5017,-122.377,232.9059829059829,225.49143113532367
8626,7524950870,2014-05-19,565000.0,4,2.25,2110,10698,2.0,no,0,4,8,2110,1979,0,98027,47.5614,-122.082,267.77251184834125,251.57228867661547
8627,9564800145,2014-05-06,175000.0,3,1.0,1010,7034,1.0,no,0,3,7,1010,1954,0,98055,47.49,-122.22,173.26732673267327,180.40249146722007
8628,2077700042,2014-06-26,530000.0,3,2.0,2330,26571,2.5,no,0,3,8,2330,1987,0,98005,47.6009,-122.158,227.46781115879827,314.92923109821106
8629,3835500195,2014-06-18,4489000.0,4,3.0,6430,27517,2.0,no,0,3,12,6430,2001,0,98004,47.6208,-122.219,698.1337480559876,475.4356109509919
8630,259000100,2014-10-07,430000.0,3,1.75,1610,7900,1.0,no,0,4,8,1310,1960,0,98177,47.7588,-122.36,267.0807453416149,292.9187453584884
8631,1796360870,2014-10-30,225000.0,3,1.75,1460,8372,1.0,no,0,4,7,1460,1981,0,98042,47.3683,-122.087,154.1095890410959,164.37751700790727
8632,923049440,2014-07-17,312000.0,5,4.0,2900,9779,2.0,no,0,4,7,1950,1937,0,98168,47.5003,-122.306,107.58620689655173,175.3725318004723
8633,9144100298,2015-03-02,380000.0,3,1.0,1260,7980,1.0,no,0,3,7,1260,1951,0,98177,47.7013,-122.373,301.58730158730157,292.9187453584884
8634,3223049158,2015-04-17,222200.0,2,1.0,1210,10000,1.0,no,0,3,7,1210,1953,0,98148,47.4402,-122.333,183.63636363636363,185.83206191582082
8635,5456000025,2014-12-01,1438890.0,5,3.5,3420,8000,2.0,no,0,3,10,3420,2006,0,98040,47.5736,-122.212,420.7280701754386,387.29252438969064
8636,3558000120,2014-07-02,329950.0,4,2.5,2120,4558,2.0,no,0,3,7,2120,2002,0,98038,47.3795,-122.022,155.63679245283018,173.72594528431705
8637,6133100120,2014-09-23,995000.0,3,2.5,2460,10300,1.0,no,0,3,10,2460,1992,0,98117,47.6999,-122.391,404.4715447154472,363.53553174214744
8638,5608000590,2014-07-14,929950.0,3,3.5,3790,10829,2.0,no,0,3,11,3790,1993,0,98027,47.5525,-122.098,245.3693931398417,251.57228867661547
8639,8651480090,2015-03-27,692000.0,4,2.5,2350,9779,1.0,no,0,3,10,2350,1987,0,98074,47.6411,-122.065,294.468085106383,265.67134229472754
8640,2768301490,2014-06-26,402000.0,2,1.0,620,2475,1.0,no,0,5,6,620,1911,0,98107,47.6655,-122.371,648.3870967741935,382.9519753823742
8641,3325069060,2014-09-12,510000.0,3,1.75,1920,43560,1.0,no,0,4,7,1340,1962,0,98074,47.6052,-122.044,265.625,265.67134229472754
8642,8802400411,2014-06-19,249000.0,3,1.0,1050,8498,1.0,no,0,4,7,1050,1959,0,98031,47.4043,-122.202,237.14285714285714,161.10168036848606
8643,2953000090,2014-12-02,244900.0,3,1.5,1360,9980,1.0,no,0,4,7,1360,1966,0,98031,47.4143,-122.206,180.0735294117647,161.10168036848606
8644,7657600025,2015-02-19,289900.0,3,1.0,1180,7068,1.0,no,0,3,6,1180,1944,0,98178,47.4947,-122.238,245.67796610169492,189.17252830749555
8645,8118600025,2015-03-31,552500.0,4,1.0,1560,7980,1.0,no,0,4,7,1170,1939,0,98146,47.5093,-122.387,354.1666666666667,225.49143113532367
8646,326069118,2014-06-30,760000.0,4,2.5,3300,165528,2.0,no,0,3,8,3300,1984,0,98077,47.7657,-122.028,230.3030303030303,244.2783502295297
8647,2902200838,2014-10-27,440000.0,2,2.75,1100,1088,2.0,no,0,3,7,750,2006,0,98102,47.6405,-122.324,400.0,423.80515710280974
8648,798000062,2014-08-01,286000.0,3,1.75,1770,9000,1.0,no,0,3,7,1090,1954,0,98168,47.4997,-122.326,161.5819209039548,175.3725318004723
8649,3298700941,2014-09-05,260000.0,3,1.0,1200,4592,1.0,no,0,3,6,800,1950,0,98106,47.519,-122.352,216.66666666666666,231.32695208167445
8650,114100155,2014-06-27,355000.0,2,2.25,1330,10838,2.0,no,0,3,8,1330,1985,0,98028,47.7689,-122.241,266.9172932330827,225.14308528697757
8651,5151600360,2015-01-30,318000.0,3,1.75,1570,12506,1.0,no,0,4,8,1570,1959,0,98003,47.3365,-122.319,202.54777070063693,157.11341446884097
8652,523049106,2014-08-26,255000.0,2,1.0,1610,19965,1.0,no,0,3,7,1610,1952,0,98168,47.5095,-122.313,158.38509316770185,175.3725318004723
8653,3751600025,2014-05-14,139000.0,3,1.0,1100,17334,1.0,no,0,3,7,1100,1978,0,98001,47.3003,-122.27,126.36363636363636,151.34796637948654
8654,6918730230,2015-04-01,485000.0,4,2.25,1810,7068,2.0,no,0,5,7,1810,1976,0,98034,47.7319,-122.204,267.95580110497235,265.95224836863713
8655,3226079059,2014-10-19,549950.0,3,1.75,2930,266587,2.0,no,0,3,8,2440,1995,0,98014,47.6991,-121.947,187.6962457337884,223.08451167083297
8656,9521100880,2014-09-16,588000.0,3,1.5,1780,4200,1.5,no,0,4,8,1780,1916,0,98103,47.662,-122.349,330.3370786516854,369.7990484066329
8657,425049146,2014-07-15,975000.0,3,2.5,3050,7410,1.5,no,0,5,8,1950,1950,0,98115,47.6772,-122.296,319.672131147541,354.14426149917773
8658,3630010040,2014-05-23,402000.0,3,2.0,1540,1827,2.0,no,0,3,8,1540,2005,0,98029,47.5479,-121.998,261.038961038961,272.07088728906865
8659,6620400025,2015-05-01,245000.0,3,1.0,1380,9875,1.0,no,0,3,7,1380,1959,0,98168,47.5131,-122.334,177.53623188405797,175.3725318004723
8660,8886000021,2014-06-16,445000.0,3,1.75,1890,32340,1.5,no,3,3,8,1890,1976,0,98070,47.4137,-122.439,235.44973544973544,277.84968055579196
8661,766800090,2014-05-25,195000.0,3,1.75,1570,8459,1.0,no,0,3,7,1570,1991,0,98022,47.2016,-122.006,124.20382165605096,182.1062945278708
8662,4022900571,2015-01-12,385000.0,5,2.0,2540,11750,1.0,no,0,3,7,1480,1962,0,98155,47.7754,-122.291,151.5748031496063,246.51903334038647
8663,2206700165,2014-07-16,450000.0,3,1.5,1520,7903,1.0,no,0,4,7,1000,1955,0,98006,47.5659,-122.141,296.05263157894734,299.0914758506965
8664,4151800530,2014-10-28,1090000.0,4,2.5,2780,6837,2.0,no,0,3,9,2780,2004,0,98033,47.666,-122.201,392.0863309352518,343.16245412587455
8665,8122600195,2014-05-20,396675.0,2,1.0,1730,6375,2.0,no,0,4,6,1730,1945,0,98126,47.5357,-122.368,229.29190751445086,292.79588004303434
8666,5379805160,2014-10-02,242000.0,5,2.25,2340,7494,1.0,no,0,3,7,1170,1951,0,98188,47.448,-122.28,103.41880341880342,169.00730625434264
8667,323089095,2014-10-31,380000.0,3,1.75,1300,12378,1.0,no,0,4,6,1300,1943,0,98045,47.4996,-121.778,292.3076923076923,219.34542694353868
8668,9000025,2014-12-03,496000.0,2,1.0,1420,4635,2.0,no,0,4,7,1420,1941,1973,98115,47.68,-122.304,349.2957746478873,354.14426149917773
8669,8835200330,2014-12-08,399950.0,3,2.5,1470,4488,2.0,no,0,5,7,1470,1980,0,98034,47.723,-122.162,272.0748299319728,265.95224836863713
8670,1239400064,2015-03-04,895000.0,4,2.5,2850,8526,2.0,no,0,3,9,2850,1998,0,98033,47.6747,-122.191,314.03508771929825,343.16245412587455
8671,2719100115,2014-11-04,690000.0,3,2.0,2360,6149,2.0,no,3,3,8,1560,1926,1989,98136,47.5433,-122.384,292.3728813559322,337.21803422469395
8672,5589300361,2014-09-02,270000.0,3,1.5,1610,8375,2.0,no,0,3,7,1610,1927,0,98155,47.7527,-122.306,167.70186335403727,246.51903334038647
8673,2523069146,2014-06-23,349900.0,3,2.0,2420,38781,1.0,no,0,5,7,1210,1949,0,98027,47.4511,-121.976,144.58677685950414,251.57228867661547
8674,3630020090,2015-05-04,454280.0,3,2.5,1470,1741,2.0,no,0,3,8,1170,2004,0,98029,47.5464,-121.999,309.03401360544217,272.07088728906865
8675,1775700011,2015-05-12,390000.0,3,2.5,1410,26375,1.0,no,0,3,6,1410,1992,0,98077,47.7432,-122.076,276.59574468085106,244.2783502295297
8676,9264921110,2015-01-15,275000.0,3,1.75,1840,14005,1.0,no,0,3,8,1840,1983,0,98023,47.3124,-122.345,149.45652173913044,148.91982870319703
8677,6837820330,2015-04-29,300000.0,4,2.5,2450,8932,2.0,no,0,3,8,2450,1990,0,98023,47.3093,-122.345,122.44897959183673,148.91982870319703
8678,6822100750,2015-05-08,700000.0,3,1.75,1500,6000,1.0,no,0,5,7,850,1940,0,98199,47.6474,-122.402,466.6666666666667,376.54634504868625
8679,6769200040,2014-12-18,520000.0,3,1.75,2080,6609,1.0,no,0,3,7,1280,1950,0,98115,47.6883,-122.3,250.0,354.14426149917773
8680,1668500090,2015-04-02,715000.0,3,2.5,2770,39529,2.0,no,0,3,9,2770,1987,0,98053,47.6495,-122.042,258.12274368231044,268.40018565787614
8681,5104530220,2015-04-20,404000.0,3,2.5,2370,4324,2.0,no,0,3,8,2370,2006,0,98038,47.3515,-121.999,170.46413502109704,173.72594528431705
8682,726059048,2014-09-26,490500.0,3,2.0,3000,21883,2.0,no,0,3,7,1970,1998,0,98011,47.7599,-122.214,163.5,225.9872354469397
8683,8835401250,2015-05-06,1485000.0,6,2.75,4430,6440,2.0,no,3,3,10,2680,1964,2015,98118,47.5462,-122.265,335.21444695259595,262.6216522949729
8684,6821100090,2015-04-09,557800.0,4,1.75,1550,6000,1.0,no,0,5,7,1550,1944,0,98199,47.6567,-122.399,359.8709677419355,376.54634504868625
8685,5072400100,2015-04-13,571000.0,4,2.25,2290,9900,1.0,no,2,4,8,1550,1959,0,98166,47.4434,-122.343,249.34497816593887,226.19711961913
8686,2781200090,2014-07-08,410000.0,4,2.5,2560,4020,2.0,no,0,3,9,2560,2006,0,98038,47.3533,-122.027,160.15625,173.72594528431705
8687,4006000580,2015-03-13,225000.0,3,1.5,1240,5506,1.0,no,0,4,7,1240,1971,0,98118,47.5294,-122.285,181.4516129032258,262.6216522949729
8688,3825310530,2014-07-16,700000.0,4,2.5,2590,4498,2.0,no,0,3,9,2590,2004,0,98052,47.7047,-122.128,270.27027027027026,280.38632376692135
8689,3797000745,2015-02-09,500000.0,3,1.0,1370,3500,1.5,no,0,3,7,1370,1905,1985,98103,47.6857,-122.348,364.963503649635,369.7990484066329
8690,7550801207,2015-04-28,536500.0,2,2.0,1360,1860,1.0,no,0,4,7,680,1925,0,98107,47.6727,-122.396,394.4852941176471,382.9519753823742
8691,2468800040,2015-04-10,330000.0,3,2.5,2060,25046,1.0,no,0,4,8,1600,1980,0,98022,47.184,-121.959,160.19417475728156,182.1062945278708
8692,8092700230,2015-02-11,249950.0,3,1.75,1120,15210,1.0,no,0,5,7,1120,1976,0,98042,47.3659,-122.113,223.16964285714286,164.37751700790727
8693,4435000490,2014-10-15,249000.0,4,1.75,1630,8410,1.5,no,0,5,7,1630,1943,0,98188,47.4538,-122.288,152.76073619631902,169.00730625434264
8694,3686900025,2015-04-08,249000.0,3,1.75,1590,7535,1.5,no,0,5,6,1590,1909,0,98032,47.3769,-122.234,156.60377358490567,154.21951345168029
8695,2450500110,2014-05-08,780000.0,4,1.75,2480,9195,1.0,no,0,3,7,1390,1950,0,98004,47.584,-122.195,314.51612903225805,475.4356109509919
8696,1257200315,2014-07-05,1200000.0,4,2.5,2700,4275,2.0,no,0,3,9,2700,2004,0,98115,47.6725,-122.327,444.44444444444446,354.14426149917773
8697,3876312370,2014-09-15,434500.0,3,1.75,1930,7210,1.0,no,0,3,7,1110,1975,0,98072,47.735,-122.174,225.12953367875647,247.51201250344914
8698,2821079081,2014-10-10,590000.0,4,2.0,2490,339332,1.0,no,0,3,8,2490,2002,0,98022,47.2725,-121.929,236.94779116465864,182.1062945278708
8699,7550800915,2015-02-19,417200.0,2,1.0,1000,4000,1.0,no,0,3,6,1000,1910,0,98107,47.6742,-122.396,417.2,382.9519753823742
8700,7504010750,2014-09-24,649990.0,4,2.25,2130,11900,2.0,no,0,3,9,2130,1976,0,98074,47.6408,-122.058,305.15962441314554,265.67134229472754
8701,1175000110,2014-12-02,506000.0,2,1.0,1060,3588,1.0,no,0,4,7,960,1926,0,98107,47.6721,-122.395,477.35849056603774,382.9519753823742
8702,9320990090,2015-04-21,348000.0,3,2.5,1730,4004,2.0,no,0,3,7,1730,1999,0,98148,47.4317,-122.328,201.15606936416185,185.83206191582082
8703,3791400100,2014-07-28,301000.0,4,2.5,2810,6146,2.0,no,0,3,9,2810,1998,0,98031,47.4045,-122.208,107.11743772241992,161.10168036848606
8704,6021503885,2014-07-08,427550.0,2,1.0,880,4000,1.0,no,0,3,7,880,1940,0,98117,47.6848,-122.386,485.85227272727275,363.53553174214744
8705,7979900552,2015-05-01,361000.0,3,1.0,1040,6720,1.5,no,0,3,7,1040,1951,0,98155,47.7444,-122.294,347.11538461538464,246.51903334038647
8706,5101405340,2014-08-21,460000.0,2,2.5,1830,8107,1.0,no,0,5,7,930,1946,0,98125,47.701,-122.305,251.36612021857923,282.6698862086409
8707,5016003146,2014-07-10,958000.0,4,3.5,1800,6400,2.0,no,2,3,8,1800,1984,2011,98112,47.625,-122.3,532.2222222222222,438.63787203584127
8708,2734100065,2014-06-12,445000.0,5,1.75,2460,6846,1.5,no,0,5,7,1340,1911,0,98108,47.5445,-122.321,180.89430894308944,224.44328553228075
8709,8029650040,2014-05-19,373000.0,3,2.5,1670,3565,2.0,no,0,3,7,1670,1999,0,98072,47.7623,-122.161,223.35329341317365,247.51201250344914
8710,6204410150,2015-04-14,525000.0,4,2.25,2660,7957,1.0,no,0,4,8,1750,1977,0,98011,47.7351,-122.199,197.3684210526316,225.9872354469397
8711,662310620,2014-08-26,364988.0,3,2.5,2850,12593,2.0,no,0,3,9,2850,1997,0,98023,47.2848,-122.345,128.0659649122807,148.91982870319703
8712,924000040,2014-08-14,324000.0,2,1.0,820,8370,1.0,no,0,4,7,820,1941,0,98177,47.7256,-122.361,395.1219512195122,292.9187453584884
8713,3333500096,2015-03-05,625000.0,4,3.0,2350,5627,1.0,no,0,5,8,1490,1960,0,98118,47.5514,-122.268,265.9574468085106,262.6216522949729
8714,349400100,2014-09-08,237500.0,3,1.75,1480,7830,1.0,no,0,3,7,1480,1980,0,98022,47.1967,-121.998,160.47297297297297,182.1062945278708
8715,3876000970,2014-08-06,429300.0,6,2.25,2930,15949,1.0,no,0,4,8,1730,1965,0,98034,47.7188,-122.185,146.51877133105802,265.95224836863713
8716,7883603425,2014-05-29,155000.0,3,1.0,1250,6250,1.0,no,0,2,7,1030,1949,0,98108,47.5292,-122.323,124.0,224.44328553228075
8717,923000580,2015-02-23,614000.0,4,2.75,2760,8160,1.5,no,2,4,8,1780,1940,0,98177,47.7248,-122.365,222.46376811594203,292.9187453584884
8718,6635000110,2015-03-31,650000.0,3,2.5,2380,3332,2.0,no,0,3,9,2380,2014,0,98034,47.7194,-122.199,273.109243697479,265.95224836863713
8719,7000100775,2014-07-21,625000.0,3,2.0,1730,12219,1.0,no,0,4,7,1730,1986,0,98004,47.5825,-122.189,361.271676300578,475.4356109509919
8720,6383000690,2015-03-25,587100.0,3,2.25,1670,6414,1.0,no,0,4,8,1670,1961,0,98117,47.6921,-122.386,351.5568862275449,363.53553174214744
8721,9113600210,2014-06-17,380000.0,4,2.5,2150,37647,2.0,no,0,3,8,2150,1991,0,98042,47.3117,-122.083,176.74418604651163,164.37751700790727
8722,5249804760,2015-05-05,479500.0,2,1.0,930,5760,1.0,no,0,3,6,730,1917,0,98118,47.5598,-122.266,515.5913978494624,262.6216522949729
8723,3364900156,2015-03-17,382888.0,1,1.0,620,2380,1.0,no,0,3,6,620,1900,0,98115,47.6746,-122.326,617.5612903225806,354.14426149917773
8724,117000001,2014-05-27,540000.0,4,4.25,1960,3565,2.0,no,0,3,7,1960,1940,2003,98116,47.5849,-122.384,275.51020408163265,348.550974198624
8725,7555200230,2014-05-21,691000.0,4,2.75,2550,8632,1.0,no,0,3,8,1700,1972,0,98033,47.6477,-122.197,270.98039215686276,343.16245412587455
8726,9178600360,2014-06-04,760500.0,3,2.0,1990,3990,1.0,no,0,5,7,1130,1912,0,98103,47.6572,-122.333,382.1608040201005,369.7990484066329
8727,7853301570,2015-04-30,685000.0,4,2.5,3550,10968,2.0,no,0,3,9,3550,2006,0,98065,47.5431,-121.886,192.95774647887325,211.03910854600852
8728,5066400564,2014-09-29,199129.0,3,1.0,860,33664,1.0,no,0,4,6,860,1955,0,98001,47.295,-122.275,231.5453488372093,151.34796637948654
8729,9264950600,2014-07-24,335000.0,3,3.0,2031,7702,2.0,no,0,3,9,2031,1988,0,98023,47.3058,-122.348,164.94337764647958,148.91982870319703
8730,4010800110,2014-06-09,305100.0,3,2.0,1590,35988,1.0,no,0,4,8,1590,1974,0,98058,47.4365,-122.106,191.88679245283018,178.20436170206634
8731,1546600120,2015-03-25,830000.0,4,2.25,3010,12202,1.0,no,0,4,9,3010,1959,0,98005,47.6387,-122.174,275.74750830564784,314.92923109821106
8732,4139440100,2015-01-28,810000.0,3,2.5,2610,8481,2.0,no,0,3,10,2610,1993,0,98006,47.5535,-122.115,310.3448275862069,299.0914758506965
8733,1939050110,2015-01-13,500000.0,3,2.25,1440,15661,1.0,no,0,3,8,1180,1988,0,98074,47.6225,-122.038,347.22222222222223,265.67134229472754
8734,6126601445,2014-05-30,490000.0,3,1.75,1920,5405,1.0,no,2,4,7,960,1947,0,98126,47.5583,-122.38,255.20833333333334,292.79588004303434
8735,9274200620,2014-10-28,490000.0,2,1.75,1670,4200,2.0,no,0,3,7,1670,1912,0,98116,47.5862,-122.387,293.41317365269464,348.550974198624
8736,2868300061,2014-09-18,272000.0,4,1.75,1390,10660,1.0,no,0,4,7,1030,1960,0,98198,47.4128,-122.323,195.68345323741008,178.42860978855347
8737,3831200210,2014-09-10,280000.0,3,2.25,2140,7200,2.0,no,0,4,7,2140,1979,0,98031,47.3913,-122.191,130.84112149532712,161.10168036848606
8738,7301300150,2014-06-25,233000.0,3,1.0,1250,6180,1.5,no,0,3,7,1250,1955,0,98155,47.7474,-122.327,186.4,246.51903334038647
8739,3368900084,2014-06-23,275000.0,3,1.0,1080,6000,1.0,no,0,4,7,1080,1952,0,98133,47.7579,-122.33,254.62962962962962,253.9714533761577
8740,8856500220,2014-07-28,375000.0,3,3.25,2760,6420,2.0,no,2,3,9,2110,1991,0,98031,47.3895,-122.221,135.8695652173913,161.10168036848606
8741,9527310110,2014-08-26,445000.0,3,2.75,2180,3703,2.0,no,0,3,8,2180,2004,0,98011,47.776,-122.169,204.12844036697248,225.9872354469397
8742,2767604712,2014-09-19,437500.0,3,2.5,1260,1125,3.0,no,0,3,8,1260,2002,0,98107,47.6706,-122.381,347.22222222222223,382.9519753823742
8743,3336001515,2015-05-11,426250.0,4,1.0,1610,6000,1.5,no,0,4,7,1510,1905,0,98118,47.5261,-122.266,264.75155279503105,262.6216522949729
8744,5103900015,2014-06-26,358000.0,3,1.5,2450,12497,1.0,no,0,4,7,2450,1967,0,98065,47.5317,-121.834,146.12244897959184,211.03910854600852
8745,1025069255,2014-10-23,1175000.0,4,3.5,4150,49503,2.0,no,0,3,11,4150,2003,0,98053,47.6746,-122.018,283.13253012048193,268.40018565787614
8746,2724069010,2015-04-30,305000.0,2,1.0,960,8276,1.0,no,0,3,5,960,1939,0,98027,47.5322,-122.033,317.7083333333333,251.57228867661547
8747,8682262170,2014-05-30,415000.0,2,1.75,1340,4664,1.0,no,0,3,8,1340,2004,0,98053,47.7182,-122.034,309.7014925373134,268.40018565787614
8748,1773100755,2014-08-21,520000.0,11,3.0,3000,4960,2.0,no,0,3,7,2400,1918,1999,98106,47.556,-122.363,173.33333333333334,231.32695208167445
8749,8691390770,2014-10-13,733000.0,4,3.5,3080,5974,2.0,no,0,3,9,3080,2003,0,98075,47.6007,-121.974,237.98701298701297,268.63984611658105
8750,7771300085,2015-03-09,411500.0,3,1.0,1130,8159,1.0,no,0,4,7,1130,1954,0,98133,47.7362,-122.333,364.1592920353982,253.9714533761577
8751,9194101388,2014-09-19,540000.0,3,1.75,2280,16671,1.5,no,0,4,6,1760,1909,0,98034,47.7096,-122.219,236.8421052631579,265.95224836863713
8752,7633400110,2015-02-24,270500.0,3,1.5,1952,8613,1.0,no,0,4,7,1652,1960,0,98032,47.3715,-122.29,138.57581967213116,154.21951345168029
8753,2767704302,2015-04-10,422250.0,2,1.5,1280,1256,2.0,no,0,3,8,1200,1998,0,98107,47.6741,-122.375,329.8828125,382.9519753823742
8754,8562970040,2014-05-16,655000.0,5,3.25,3690,12353,2.0,no,0,5,9,3690,1977,0,98155,47.7672,-122.292,177.50677506775068,246.51903334038647
8755,8562720410,2014-08-07,1200000.0,5,3.25,4610,10576,2.0,no,3,3,11,3310,2006,0,98027,47.5373,-122.07,260.3036876355748,251.57228867661547
8756,120069059,2014-08-04,550000.0,3,2.5,2920,169448,2.5,no,0,3,9,2920,1990,0,98022,47.2492,-121.975,188.35616438356163,182.1062945278708
8757,9828702513,2014-05-06,460000.0,2,2.25,1230,929,2.0,no,0,3,8,1020,2004,0,98122,47.6191,-122.301,373.9837398373984,367.5141768402908
8758,7812800515,2014-10-25,159075.0,4,1.5,1580,6200,1.0,no,0,3,6,790,1944,0,98178,47.4971,-122.24,100.68037974683544,189.17252830749555
8759,3363900155,2014-12-09,470000.0,2,1.0,1220,4000,1.5,no,0,4,6,1220,1908,0,98103,47.6801,-122.354,385.24590163934425,369.7990484066329
8760,9448300061,2014-07-08,235000.0,2,1.0,1020,7920,1.0,no,0,3,6,1020,1939,0,98108,47.5558,-122.31,230.3921568627451,224.44328553228075
8761,1840300100,2014-09-18,309950.0,2,1.5,1510,9843,1.0,no,0,4,7,1510,1961,0,98188,47.4419,-122.27,205.26490066225165,169.00730625434264
8762,4246000180,2014-05-23,433000.0,4,1.75,1830,9600,1.0,no,0,4,7,1010,1966,0,98006,47.5728,-122.125,236.6120218579235,299.0914758506965
8763,7856000110,2015-02-03,895000.0,3,2.5,2750,10000,1.0,no,3,3,8,1650,1967,0,98006,47.5644,-122.153,325.45454545454544,299.0914758506965
8764,2422059111,2014-06-20,291000.0,3,1.5,1860,60960,1.0,no,0,4,7,1140,1967,0,98042,47.3796,-122.102,156.4516129032258,164.37751700790727
8765,1925069199,2015-02-09,835000.0,3,2.5,2720,13124,2.0,no,0,3,9,2720,1988,0,98052,47.6371,-122.094,306.9852941176471,280.38632376692135
8766,2771603940,2015-01-09,640000.0,2,1.0,1360,5000,1.0,no,0,3,7,1200,1936,0,98199,47.6372,-122.392,470.5882352941176,376.54634504868625
8767,6028000090,2015-01-26,438000.0,3,2.25,2340,14279,1.0,no,0,3,8,1340,1965,0,98006,47.5715,-122.124,187.17948717948718,299.0914758506965
8768,5126310110,2014-07-22,540000.0,4,2.5,2600,9935,2.0,no,0,3,8,2600,2005,0,98059,47.4865,-122.142,207.69230769230768,207.24234574313533
8769,7520000616,2015-03-09,325000.0,4,2.5,2090,7434,1.0,no,0,3,7,1090,1993,0,98146,47.4962,-122.349,155.5023923444976,225.49143113532367
8770,3343900120,2015-01-26,380000.0,4,1.75,2260,7200,1.5,no,0,5,7,1360,1924,0,98056,47.5122,-122.186,168.141592920354,215.53612655026214
8771,714000195,2014-11-13,510000.0,2,1.0,1390,5544,1.0,no,0,3,7,930,1947,0,98105,47.6696,-122.267,366.9064748201439,405.15436773943867
8772,2310100230,2014-08-12,380000.0,4,2.5,2300,7707,2.0,no,0,3,8,2300,2004,0,98038,47.3497,-122.044,165.2173913043478,173.72594528431705
8773,7856600900,2014-06-16,825000.0,4,2.5,2810,9800,1.0,no,0,4,8,1710,1973,0,98006,47.5657,-122.149,293.5943060498221,299.0914758506965
